Chart,Alert_ID,Tool,Resource,Query,Original_YAML
flagsmith,CKV2_K8S_6,checkov,"['Pod/default/flagsmith-test', 'resource_type']","You are a software engineer working on a Kubernetes project. You need to refactor the following Pod YAML resource because minimize the admission of pods which lack an associated networkpolicy. You must only generate YAML code between --- characters, with no additional text or description.","{'apiVersion': 'v1', 'kind': 'Pod', 'metadata': {'name': 'flagsmith-test', 'namespace': 'default', 'annotations': {'helm.sh/hook': 'test-success'}}, 'spec': {'restartPolicy': 'Never', 'containers': [{'name': 'test-http', 'image': 'blacktop/httpie', 'imagePullPolicy': 'IfNotPresent', 'command': ['sh', '-ce', 'http --print bh --ignore-stdin --check-status ""http://flagsmith-api.default.svc:8000/api/v1/""\nhttp --print h --ignore-stdin --check-status ""http://flagsmith-frontend.default.svc:8080/""\n']}]}}"
ussigw-core,CKV_K8S_21,checkov,"['Service/default/ussigw-core-service', '']","You are a software engineer working on a Kubernetes project. You need to refactor the following Service YAML resource because the default namespace should not be used. You must only generate YAML code between --- characters, with no additional text or description.","{'apiVersion': 'v1', 'kind': 'Service', 'metadata': {'name': 'ussigw-core-service'}, 'spec': {'type': 'NodePort', 'selector': {'app': 'core'}, 'ports': [{'name': 'core', 'protocol': 'TCP', 'port': 8098, 'targetPort': 8098}, {'name': 'rmiport', 'protocol': 'TCP', 'port': 32005, 'targetPort': 32005, 'nodePort': 32005}, {'name': 'sip', 'protocol': 'UDP', 'port': 5060, 'targetPort': 5060}]}}"
ussigw-core,CKV_K8S_13,checkov,"['Deployment/default/core', 'spec/template/spec/containers/0']","You are a software engineer working on a Kubernetes project. You need to refactor the following Deployment YAML resource because memory limits should be set. You must only generate YAML code between --- characters, with no additional text or description.","{'name': 'core', 'image': 'docker.io/gurolakman/ussigw-core:1.0.4', 'envFrom': [{'configMapRef': {'name': 'ussigw-core-configmap'}}], 'ports': [{'containerPort': 8098}], 'volumeMounts': [{'name': 'ussigw-core-properties', 'mountPath': '/space/ussigw/properties/core', 'readOnly': True}, {'name': 'ussigw-cdr', 'mountPath': '/space/ussigw/cdr', 'readOnly': False}, {'name': 'ussigw-es-cdr', 'mountPath': '/space/edr/ussigw/logstash-main/spill', 'readOnly': False}, {'name': 'ussigw-log', 'mountPath': '/space/ussigw/log', 'readOnly': False}, {'name': 'ussigw-core-data', 'mountPath': '/space/ussigw', 'readOnly': True}, {'name': 'ussigw-alarm', 'mountPath': '/space/ussigw/alarm', 'readOnly': False}]}"
ussigw-core,CKV_K8S_37,checkov,"['Deployment/default/core', 'spec/template/spec/containers/0']","You are a software engineer working on a Kubernetes project. You need to refactor the following Deployment YAML resource because minimize the admission of containers with capabilities assigned. You must only generate YAML code between --- characters, with no additional text or description.","{'name': 'core', 'image': 'docker.io/gurolakman/ussigw-core:1.0.4', 'envFrom': [{'configMapRef': {'name': 'ussigw-core-configmap'}}], 'ports': [{'containerPort': 8098}], 'volumeMounts': [{'name': 'ussigw-core-properties', 'mountPath': '/space/ussigw/properties/core', 'readOnly': True}, {'name': 'ussigw-cdr', 'mountPath': '/space/ussigw/cdr', 'readOnly': False}, {'name': 'ussigw-es-cdr', 'mountPath': '/space/edr/ussigw/logstash-main/spill', 'readOnly': False}, {'name': 'ussigw-log', 'mountPath': '/space/ussigw/log', 'readOnly': False}, {'name': 'ussigw-core-data', 'mountPath': '/space/ussigw', 'readOnly': True}, {'name': 'ussigw-alarm', 'mountPath': '/space/ussigw/alarm', 'readOnly': False}]}"
ussigw-core,CKV_K8S_10,checkov,"['Deployment/default/core', 'spec/template/spec/containers/0']","You are a software engineer working on a Kubernetes project. You need to refactor the following Deployment YAML resource because cpu requests should be set. You must only generate YAML code between --- characters, with no additional text or description.","{'name': 'core', 'image': 'docker.io/gurolakman/ussigw-core:1.0.4', 'envFrom': [{'configMapRef': {'name': 'ussigw-core-configmap'}}], 'ports': [{'containerPort': 8098}], 'volumeMounts': [{'name': 'ussigw-core-properties', 'mountPath': '/space/ussigw/properties/core', 'readOnly': True}, {'name': 'ussigw-cdr', 'mountPath': '/space/ussigw/cdr', 'readOnly': False}, {'name': 'ussigw-es-cdr', 'mountPath': '/space/edr/ussigw/logstash-main/spill', 'readOnly': False}, {'name': 'ussigw-log', 'mountPath': '/space/ussigw/log', 'readOnly': False}, {'name': 'ussigw-core-data', 'mountPath': '/space/ussigw', 'readOnly': True}, {'name': 'ussigw-alarm', 'mountPath': '/space/ussigw/alarm', 'readOnly': False}]}"
ussigw-core,CKV_K8S_15,checkov,"['Deployment/default/core', 'spec/template/spec/containers/0']","You are a software engineer working on a Kubernetes project. You need to refactor the following Deployment YAML resource because image pull policy should be always. You must only generate YAML code between --- characters, with no additional text or description.","{'name': 'core', 'image': 'docker.io/gurolakman/ussigw-core:1.0.4', 'envFrom': [{'configMapRef': {'name': 'ussigw-core-configmap'}}], 'ports': [{'containerPort': 8098}], 'volumeMounts': [{'name': 'ussigw-core-properties', 'mountPath': '/space/ussigw/properties/core', 'readOnly': True}, {'name': 'ussigw-cdr', 'mountPath': '/space/ussigw/cdr', 'readOnly': False}, {'name': 'ussigw-es-cdr', 'mountPath': '/space/edr/ussigw/logstash-main/spill', 'readOnly': False}, {'name': 'ussigw-log', 'mountPath': '/space/ussigw/log', 'readOnly': False}, {'name': 'ussigw-core-data', 'mountPath': '/space/ussigw', 'readOnly': True}, {'name': 'ussigw-alarm', 'mountPath': '/space/ussigw/alarm', 'readOnly': False}]}"
ussigw-core,CKV_K8S_30,checkov,"['Deployment/default/core', 'spec/template/spec/containers/0']","You are a software engineer working on a Kubernetes project. You need to refactor the following Deployment YAML resource because apply security context to your containers. You must only generate YAML code between --- characters, with no additional text or description.","{'name': 'core', 'image': 'docker.io/gurolakman/ussigw-core:1.0.4', 'envFrom': [{'configMapRef': {'name': 'ussigw-core-configmap'}}], 'ports': [{'containerPort': 8098}], 'volumeMounts': [{'name': 'ussigw-core-properties', 'mountPath': '/space/ussigw/properties/core', 'readOnly': True}, {'name': 'ussigw-cdr', 'mountPath': '/space/ussigw/cdr', 'readOnly': False}, {'name': 'ussigw-es-cdr', 'mountPath': '/space/edr/ussigw/logstash-main/spill', 'readOnly': False}, {'name': 'ussigw-log', 'mountPath': '/space/ussigw/log', 'readOnly': False}, {'name': 'ussigw-core-data', 'mountPath': '/space/ussigw', 'readOnly': True}, {'name': 'ussigw-alarm', 'mountPath': '/space/ussigw/alarm', 'readOnly': False}]}"
ussigw-core,CKV_K8S_9,checkov,"['Deployment/default/core', 'spec/template/spec/containers/0']","You are a software engineer working on a Kubernetes project. You need to refactor the following Deployment YAML resource because readiness probe should be configured. You must only generate YAML code between --- characters, with no additional text or description.","{'name': 'core', 'image': 'docker.io/gurolakman/ussigw-core:1.0.4', 'envFrom': [{'configMapRef': {'name': 'ussigw-core-configmap'}}], 'ports': [{'containerPort': 8098}], 'volumeMounts': [{'name': 'ussigw-core-properties', 'mountPath': '/space/ussigw/properties/core', 'readOnly': True}, {'name': 'ussigw-cdr', 'mountPath': '/space/ussigw/cdr', 'readOnly': False}, {'name': 'ussigw-es-cdr', 'mountPath': '/space/edr/ussigw/logstash-main/spill', 'readOnly': False}, {'name': 'ussigw-log', 'mountPath': '/space/ussigw/log', 'readOnly': False}, {'name': 'ussigw-core-data', 'mountPath': '/space/ussigw', 'readOnly': True}, {'name': 'ussigw-alarm', 'mountPath': '/space/ussigw/alarm', 'readOnly': False}]}"
ussigw-core,CKV_K8S_31,checkov,"['Deployment/default/core', '']","You are a software engineer working on a Kubernetes project. You need to refactor the following Deployment YAML resource because ensure that the seccomp profile is set to docker/default or runtime/default. You must only generate YAML code between --- characters, with no additional text or description.","{'apiVersion': 'apps/v1', 'kind': 'Deployment', 'metadata': {'name': 'core', 'labels': {'app': 'core'}}, 'spec': {'replicas': 4, 'selector': {'matchLabels': {'app': 'core'}}, 'template': {'metadata': {'labels': {'app': 'core'}}, 'spec': {'containers': [{'name': 'core', 'image': 'docker.io/gurolakman/ussigw-core:1.0.4', 'envFrom': [{'configMapRef': {'name': 'ussigw-core-configmap'}}], 'ports': [{'containerPort': 8098}], 'volumeMounts': [{'name': 'ussigw-core-properties', 'mountPath': '/space/ussigw/properties/core', 'readOnly': True}, {'name': 'ussigw-cdr', 'mountPath': '/space/ussigw/cdr', 'readOnly': False}, {'name': 'ussigw-es-cdr', 'mountPath': '/space/edr/ussigw/logstash-main/spill', 'readOnly': False}, {'name': 'ussigw-log', 'mountPath': '/space/ussigw/log', 'readOnly': False}, {'name': 'ussigw-core-data', 'mountPath': '/space/ussigw', 'readOnly': True}, {'name': 'ussigw-alarm', 'mountPath': '/space/ussigw/alarm', 'readOnly': False}]}], 'volumes': [{'name': 'ussigw-core-properties', 'configMap': {'name': 'ussigw-core-properties-configmap'}}, {'name': 'ussigw-cdr', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-core-cdr'}}, {'name': 'ussigw-es-cdr', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-core-es-cdr'}}, {'name': 'ussigw-log', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-core-log'}}, {'name': 'ussigw-core-data', 'configMap': {'name': 'ussigw-core-data-configmap'}}, {'name': 'ussigw-alarm', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-alarm'}}]}}}}"
ussigw-core,CKV_K8S_29,checkov,"['Deployment/default/core', '']","You are a software engineer working on a Kubernetes project. You need to refactor the following Deployment YAML resource because apply security context to your pods and containers. You must only generate YAML code between --- characters, with no additional text or description.","{'apiVersion': 'apps/v1', 'kind': 'Deployment', 'metadata': {'name': 'core', 'labels': {'app': 'core'}}, 'spec': {'replicas': 4, 'selector': {'matchLabels': {'app': 'core'}}, 'template': {'metadata': {'labels': {'app': 'core'}}, 'spec': {'containers': [{'name': 'core', 'image': 'docker.io/gurolakman/ussigw-core:1.0.4', 'envFrom': [{'configMapRef': {'name': 'ussigw-core-configmap'}}], 'ports': [{'containerPort': 8098}], 'volumeMounts': [{'name': 'ussigw-core-properties', 'mountPath': '/space/ussigw/properties/core', 'readOnly': True}, {'name': 'ussigw-cdr', 'mountPath': '/space/ussigw/cdr', 'readOnly': False}, {'name': 'ussigw-es-cdr', 'mountPath': '/space/edr/ussigw/logstash-main/spill', 'readOnly': False}, {'name': 'ussigw-log', 'mountPath': '/space/ussigw/log', 'readOnly': False}, {'name': 'ussigw-core-data', 'mountPath': '/space/ussigw', 'readOnly': True}, {'name': 'ussigw-alarm', 'mountPath': '/space/ussigw/alarm', 'readOnly': False}]}], 'volumes': [{'name': 'ussigw-core-properties', 'configMap': {'name': 'ussigw-core-properties-configmap'}}, {'name': 'ussigw-cdr', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-core-cdr'}}, {'name': 'ussigw-es-cdr', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-core-es-cdr'}}, {'name': 'ussigw-log', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-core-log'}}, {'name': 'ussigw-core-data', 'configMap': {'name': 'ussigw-core-data-configmap'}}, {'name': 'ussigw-alarm', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-alarm'}}]}}}}"
ussigw-core,CKV_K8S_28,checkov,"['Deployment/default/core', 'spec/template/spec/containers/0']","You are a software engineer working on a Kubernetes project. You need to refactor the following Deployment YAML resource because minimize the admission of containers with the net_raw capability. You must only generate YAML code between --- characters, with no additional text or description.","{'name': 'core', 'image': 'docker.io/gurolakman/ussigw-core:1.0.4', 'envFrom': [{'configMapRef': {'name': 'ussigw-core-configmap'}}], 'ports': [{'containerPort': 8098}], 'volumeMounts': [{'name': 'ussigw-core-properties', 'mountPath': '/space/ussigw/properties/core', 'readOnly': True}, {'name': 'ussigw-cdr', 'mountPath': '/space/ussigw/cdr', 'readOnly': False}, {'name': 'ussigw-es-cdr', 'mountPath': '/space/edr/ussigw/logstash-main/spill', 'readOnly': False}, {'name': 'ussigw-log', 'mountPath': '/space/ussigw/log', 'readOnly': False}, {'name': 'ussigw-core-data', 'mountPath': '/space/ussigw', 'readOnly': True}, {'name': 'ussigw-alarm', 'mountPath': '/space/ussigw/alarm', 'readOnly': False}]}"
ussigw-core,CKV_K8S_23,checkov,"['Deployment/default/core', '']","You are a software engineer working on a Kubernetes project. You need to refactor the following Deployment YAML resource because minimize the admission of root containers. You must only generate YAML code between --- characters, with no additional text or description.","{'apiVersion': 'apps/v1', 'kind': 'Deployment', 'metadata': {'name': 'core', 'labels': {'app': 'core'}}, 'spec': {'replicas': 4, 'selector': {'matchLabels': {'app': 'core'}}, 'template': {'metadata': {'labels': {'app': 'core'}}, 'spec': {'containers': [{'name': 'core', 'image': 'docker.io/gurolakman/ussigw-core:1.0.4', 'envFrom': [{'configMapRef': {'name': 'ussigw-core-configmap'}}], 'ports': [{'containerPort': 8098}], 'volumeMounts': [{'name': 'ussigw-core-properties', 'mountPath': '/space/ussigw/properties/core', 'readOnly': True}, {'name': 'ussigw-cdr', 'mountPath': '/space/ussigw/cdr', 'readOnly': False}, {'name': 'ussigw-es-cdr', 'mountPath': '/space/edr/ussigw/logstash-main/spill', 'readOnly': False}, {'name': 'ussigw-log', 'mountPath': '/space/ussigw/log', 'readOnly': False}, {'name': 'ussigw-core-data', 'mountPath': '/space/ussigw', 'readOnly': True}, {'name': 'ussigw-alarm', 'mountPath': '/space/ussigw/alarm', 'readOnly': False}]}], 'volumes': [{'name': 'ussigw-core-properties', 'configMap': {'name': 'ussigw-core-properties-configmap'}}, {'name': 'ussigw-cdr', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-core-cdr'}}, {'name': 'ussigw-es-cdr', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-core-es-cdr'}}, {'name': 'ussigw-log', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-core-log'}}, {'name': 'ussigw-core-data', 'configMap': {'name': 'ussigw-core-data-configmap'}}, {'name': 'ussigw-alarm', 'persistentVolumeClaim': {'claimName': 'pvc-ussigw-alarm'}}]}}}}"
